,DateTime,Modal,Stock,DemandRate,CompetitorPrice,ProfitMargin,FinalPrice
29,2024-12-11 20:00:00,9380.72238160489,122,27.77619089141,42130.4157729151,0.0769979466684163,11300
30,2024-12-11 21:00:00,8139.69633221522,118,46.3333359556859,38805.2216523108,0.133558516285848,11256
31,2024-12-11 22:00:00,7057.39277551159,137,54.27519655915,63123.8917372097,0.053366599616129,13127
32,2024-12-12 07:00:00,8842.68849156753,132,53.8051749338936,64223.2327161682,0.194205594900995,19833
33,2024-12-12 08:00:00,8817.20023129956,117,48.7263456679534,57709.8345565162,0.117603783973027,18319
34,2024-12-12 09:00:00,8732.37162245623,121,35.1686493134773,50807.5998988916,0.178237258526497,14806
35,2024-12-12 10:00:00,8532.96038115014,118,34.6865308050945,71423.2897697215,0.221682558720931,21543
36,2024-12-12 11:00:00,8330.87648030638,130,34.123152434141,32340.3865912975,0.0853441772167571,7595
37,2024-12-12 12:00:00,7407.13243413492,123,35.883021310125,64566.5498941226,0.203036091243848,16106
38,2024-12-12 13:00:00,7041.05600439013,124,47.0918562125338,73215.9075172741,0.271175548445899,19687
39,2024-12-12 14:00:00,6929.29349848143,131,42.5639675353566,48319.143612051,0.116746585187502,10229
40,2024-12-12 15:00:00,6457.93953161923,118,21.436394136952,56285.830059181,0.0806324434932321,10247
41,2024-12-12 16:00:00,7188.1240829706,119,21.3941237018555,56645.5329046397,0.111847302189562,11709
42,2024-12-12 17:00:00,5601.9054726476,121,39.7716590626565,65403.7301246555,0.276018893008586,13692
43,2024-12-12 18:00:00,10753.4339480078,120,41.4993874728104,34617.8436006884,0.202606235293206,13385
44,2024-12-12 19:00:00,9311.94299745749,136,16.9252565796471,60935.5929002345,0.0856637684162706,13187
45,2024-12-12 20:00:00,5815.33712519498,118,31.8355277418789,21865.7940074661,0.226707323815208,4418
46,2024-12-12 21:00:00,6895.67274705139,128,40.2756115169668,78653.5531808514,0.0907573399716057,16364
47,2024-12-12 22:00:00,6800.01696956517,122,54.6178591517648,38929.9036105683,0.299551033775788,11052
48,2024-12-13 07:00:00,8669.94767750448,122,19.8713127167772,42757.1355176994,0.251337566715665,11553
49,2024-12-13 08:00:00,7374.94640029226,115,27.4455572201802,51383.2776497468,0.155263221310452,12281
50,2024-12-13 09:00:00,7879.97777099213,117,29.1969315278178,28745.3190969449,0.166856194159482,7396
51,2024-12-13 10:00:00,7457.17986697695,125,41.7539607864885,43556.5773514602,0.147481346107088,10698
52,2024-12-13 11:00:00,7435.69431406303,120,43.3083922141425,48422.3116069835,0.0581262221792713,11536
53,2024-12-13 12:00:00,9552.90342602169,120,36.7931076869961,42400.4876773286,0.215089517424349,14226
54,2024-12-13 13:00:00,7161.3435215111,108,23.8767131205001,77894.4109201672,0.283408666856121,20616
55,2024-12-13 14:00:00,9774.70590664431,118,33.6944758313568,20698.5902356534,0.114516363316216,6476
56,2024-12-13 15:00:00,5176.87079365467,119,34.3951401334411,45919.1737653713,0.0516034157015383,7158
57,2024-12-13 16:00:00,8376.9206244541,127,37.9741871558298,65182.7093288993,0.255529703234788,18819
58,2024-12-13 17:00:00,7685.78136576692,117,56.2288518113168,34957.5279330469,0.111075881763827,10101
59,2024-12-13 18:00:00,7823.91235311596,110,33.23229469562,45415.7331729102,0.0745897046406753,11646
60,2024-12-13 19:00:00,8069.45922413982,135,40.7626440513869,76649.2734515971,0.0660532145528123,17156
61,2024-12-13 20:00:00,6746.51482033605,114,32.9460165837309,19489.8160352442,0.188906997453887,4611
62,2024-12-13 21:00:00,7000.18892449587,119,27.5977215095608,35446.0320226288,0.121257130533922,7564
63,2024-12-13 22:00:00,5972.13692533937,116,46.359478978686,29523.8715613292,0.0565951764117926,5954
64,2024-12-14 07:00:00,5892.31316028663,115,29.4937132034725,56942.8207643488,0.183833083033096,11322
65,2024-12-14 08:00:00,7955.29296210639,128,67.3520918962219,34508.0721555912,0.228638636367396,11131
66,2024-12-14 09:00:00,8172.31466794414,125,40.9256293782721,54517.0840445022,0.142340764240362,14523
67,2024-12-14 10:00:00,7579.50634009576,116,40.6025357607868,37812.9042669014,0.152844352892134,10144
68,2024-12-14 11:00:00,8883.40120181961,112,39.3345478898914,45212.1166051228,0.120335948024876,14132
69,2024-12-14 12:00:00,10575.1270284407,107,58.4364554004006,60343.2231906496,0.284480002545752,30418
70,2024-12-14 13:00:00,6763.4532509152,120,46.6392711040361,49555.0563044279,0.158736482390668,12033
71,2024-12-14 14:00:00,4036.24668653878,122,37.4900935625203,18389.4181905047,0.0856720899580978,2302
72,2024-12-14 15:00:00,9008.60778669338,132,28.3381019338916,39461.6879880816,0.201524702028837,10423
73,2024-12-14 16:00:00,6436.19885612641,114,29.6127223928256,58203.9264651495,0.0783595143118873,11617
74,2024-12-14 17:00:00,6467.98707529896,107,32.1501069466269,75402.2247945824,0.0990163465146907,16590
75,2024-12-14 18:00:00,9038.35705454505,118,52.1494843097831,30777.6078253743,0.277032438328024,11611
76,2024-12-14 19:00:00,7072.84048942349,128,67.9331873066663,44070.684458657,0.0547499831416644,10887
77,2024-12-14 20:00:00,5668.9234316182,120,32.4280137732017,46276.1518021767,0.186977486836258,8713
78,2024-12-14 21:00:00,7771.95521962373,130,47.9205947788027,36511.5026895674,0.0943157612462528,8896
79,2024-12-14 22:00:00,7291.66295634143,123,53.4518001902217,26760.5076541636,0.0598608718835749,6538
80,2024-12-15 07:00:00,7508.64627884983,122,33.0546851592868,75081.9490051609,0.0571079505723901,16475
81,2024-12-15 08:00:00,8077.9206016895,107,35.5506745595763,69675.0168912583,0.239787548442837,22154
82,2024-12-15 09:00:00,6944.00995231139,117,43.4528418672379,26398.1992508828,0.23434906064067,7030
83,2024-12-15 10:00:00,8466.56482277825,109,39.9515556346403,19240.4180180822,0.100906250427943,5790
84,2024-12-15 11:00:00,7169.27015727187,106,44.0636647148478,43339.5065858908,0.292317270778585,13651
85,2024-12-15 12:00:00,7997.67294587355,120,57.1419852577143,53956.4170778688,0.214090170059353,17396
86,2024-12-15 13:00:00,9145.25851972402,123,39.3961344587904,45568.1999791794,0.0815022313734517,12943
87,2024-12-15 14:00:00,8152.7722362507,121,37.1929773246576,64438.968931207,0.263216782489326,19077
88,2024-12-15 15:00:00,7011.10262170316,125,44.8541446089446,43802.0726048328,0.096990227594506,9881
89,2024-12-15 16:00:00,9223.21142767664,108,39.5065547026004,30016.7827631401,0.172277173504699,10525
90,2024-12-15 17:00:00,8990.25578394318,130,46.2776506153279,70298.2343942561,0.0976604328141548,19652
91,2024-12-15 18:00:00,8322.5954392621,116,37.7602884857974,43989.5988428105,0.231447538547218,13561
92,2024-12-15 19:00:00,7858.09760266716,112,44.4352271440111,43240.3961944161,0.24619145541219,13786
93,2024-12-15 20:00:00,6558.14088594094,120,24.3625929243211,43552.6257381851,0.286525863176212,9656
94,2024-12-15 21:00:00,9540.97867279501,122,40.1390365830339,48340.0645563733,0.178125669085421,15821
95,2024-12-15 22:00:00,6599.61061927931,125,34.8378401271632,15000.0,0.1201756834751,3028
96,2024-12-16 07:00:00,10780.9994895249,106,68.5118812803566,57749.4569802667,0.221890170546249,30252
97,2024-12-16 08:00:00,9798.91593927778,130,35.8693079216297,58318.4784806741,0.0971184703055769,16497
98,2024-12-16 09:00:00,7146.44946134928,117,43.7199494542291,56938.677862163,0.244946441741195,15769
99,2024-12-16 10:00:00,5960.36864953983,122,40.9234296402046,41333.1156973519,0.232756308466196,8892
100,2024-12-16 11:00:00,6434.39015445105,131,46.9348376252113,48989.626403213,0.199467202601954,10661
101,2024-12-16 12:00:00,7885.32556373479,132,49.4089924315355,25976.3099253326,0.193034377193544,6942
102,2024-12-16 13:00:00,7129.96218230644,113,48.2846402972786,52896.705314057,0.218215661775321,15237
103,2024-12-16 14:00:00,6978.6861009034,119,36.7551082352465,35244.1696441782,0.196614865981974,8576
104,2024-12-16 15:00:00,6072.57214910248,132,26.7184380194294,67253.3938728793,0.080625740706455,10633
105,2024-12-16 16:00:00,7432.45841278662,115,37.1966503008764,33612.646480138,0.216582423087675,9178
106,2024-12-16 17:00:00,6322.64329581439,120,51.6965543651082,16613.7192559681,0.168841429881286,3935
107,2024-12-16 18:00:00,4998.08709511779,116,38.7852363509193,50089.8877594446,0.196073500334751,9074
108,2024-12-16 19:00:00,6929.66021956836,102,23.6270834895488,23041.6580103122,0.117228279192932,5360
109,2024-12-16 20:00:00,8878.49491359115,133,44.9138322286978,33582.3007133604,0.225521323981229,9975
110,2024-12-16 21:00:00,6636.97955608741,120,42.8181931069337,59560.4843521377,0.0739938733284362,12812
111,2024-12-16 22:00:00,8411.94648333755,114,35.9939664480782,75584.9762295896,0.0774830585694872,20672
112,2024-12-17 07:00:00,5073.17593756625,117,41.73361502856,43559.8286497774,0.0803012421936728,7329
113,2024-12-17 08:00:00,7416.65705171319,120,53.6938766954533,62074.7694652087,0.217100750142708,18197
114,2024-12-17 09:00:00,8279.11080591519,128,52.9919609375684,26839.5420746205,0.256444361247122,8423
115,2024-12-17 10:00:00,7951.73004325007,130,35.4370310645454,73457.519714258,0.293935186765157,19824
116,2024-12-17 11:00:00,7658.51429122342,119,40.1066486185806,47423.692278173,0.0741766945691779,11646
117,2024-12-17 12:00:00,6538.94098754194,118,25.4591085506576,35801.7963487075,0.174161757063121,7408
118,2024-12-17 13:00:00,6225.44348094963,124,32.7224667403126,53463.1588212345,0.135746440046933,10247
119,2024-12-17 14:00:00,5963.80681409263,110,60.0824039746518,35361.2659493929,0.134526027319953,8768
120,2024-12-17 15:00:00,7676.46989565019,114,54.9800968551095,48254.8454537297,0.259272306237835,16040
121,2024-12-17 16:00:00,6078.7880787228,106,37.7074527471687,49026.5806258272,0.225793342117686,11872
122,2024-12-17 17:00:00,6764.163834449,123,33.0753485469723,65036.8531909485,0.207255055150017,14560
123,2024-12-17 18:00:00,7115.86171170263,107,26.333767028316,39001.1335915444,0.275206340081058,10472
124,2024-12-17 19:00:00,10265.7930078483,125,61.260518537637,41869.8956751466,0.235727851290721,17343
125,2024-12-17 20:00:00,6522.07514745681,117,41.1462972483847,49359.9030849416,0.170751886861399,11522
126,2024-12-17 21:00:00,7853.07985842729,131,34.0605109063288,60960.6171659999,0.207455255801324,14871
127,2024-12-17 22:00:00,7616.94127434557,118,50.7806733795125,75933.9548976012,0.225606896693353,22961
128,2024-12-18 07:00:00,6057.21504880481,120,29.0041416714109,71232.7968350568,0.160206500859931,13645
129,2024-12-18 08:00:00,7393.0378708146,124,47.2656419760645,61903.8303067476,0.131099857459776,15570
130,2024-12-18 09:00:00,9666.82628763502,114,54.408703022386,18953.8453434331,0.0534783671144396,6613
131,2024-12-18 10:00:00,8177.25607961882,128,37.8982984037834,61709.8713081286,0.113986790250055,15286
132,2024-12-18 11:00:00,7561.84938298941,119,54.5128094388337,58801.3055825952,0.117828936385922,16363
133,2024-12-18 12:00:00,6866.25475149056,119,46.4155143140925,37033.0430946726,0.129470895405393,8959
134,2024-12-18 13:00:00,4420.12916768923,126,33.2119238112004,39026.0468344862,0.0710135264205746,4940
135,2024-12-18 14:00:00,9197.00582012126,104,45.7431273634746,26962.7448258703,0.277141351613682,11055
136,2024-12-18 15:00:00,5309.03989361277,108,32.9548547371107,47311.7953783058,0.138170997449197,8836
137,2024-12-18 16:00:00,8609.921266316,129,34.6601594277006,48859.4502351746,0.284709431999363,14222
138,2024-12-18 17:00:00,10363.6553538262,115,47.7438460661766,21196.7430903313,0.295004335360136,9252
139,2024-12-18 18:00:00,5334.1602585423,107,35.243786046612,23779.9355053744,0.0822208346333355,4349
140,2024-12-18 19:00:00,8552.67650306207,120,39.7557262111315,50117.2761612606,0.188742214418016,15047
141,2024-12-18 20:00:00,7106.7037658963,118,50.1900809628437,32096.7409244841,0.193450335308444,8783
142,2024-12-18 21:00:00,5141.78376128177,113,27.9441960440144,43011.7551644578,0.109006348310504,7018
143,2024-12-18 22:00:00,5227.99851932737,126,55.9529386747203,62615.7502916594,0.217749942454975,12478
144,2024-12-19 07:00:00,5097.69573963811,117,60.41955459993,41111.3319807497,0.253228951664641,9126
145,2024-12-19 08:00:00,6703.64021674455,124,46.1448125004331,49405.9647224042,0.0695561812142842,10574
146,2024-12-19 09:00:00,5307.36662250615,131,44.2193117413682,56736.5653687474,0.222104661003686,10185
147,2024-12-19 10:00:00,8531.87515946374,122,35.0357833230677,30630.1343346829,0.199816436984111,8797
148,2024-12-19 11:00:00,10650.1634107885,123,44.9096141282604,66140.1553291777,0.166994854935911,24540
149,2024-12-19 12:00:00,5569.45428594723,111,34.9801783039649,61255.2303591957,0.134185782063287,11865
150,2024-12-19 13:00:00,8681.60827121277,121,42.8816981825162,66594.4793949169,0.152491615398321,19948
151,2024-12-19 14:00:00,8653.56336150136,125,33.1337399175887,41106.9834564976,0.0589727222220972,10155
152,2024-12-19 15:00:00,7998.30386842518,110,47.884037860305,25535.2061559797,0.160540935769677,8025
153,2024-12-19 16:00:00,5987.43508758449,114,46.9136884096369,55167.4442467132,0.241337872529402,13366
154,2024-12-19 17:00:00,7320.82109005401,114,52.4299900805133,56777.9837767637,0.16788293364225,16418
155,2024-12-19 18:00:00,7079.40699724463,111,59.8220971242917,80000.0,0.124830796918832,23129
156,2024-12-19 19:00:00,8344.48429983072,115,33.5355816538085,73292.3938907493,0.233054111956153,22166
157,2024-12-19 20:00:00,6941.34186584426,123,49.6618929222735,40526.7585322951,0.0666746886097826,9251
158,2024-12-19 21:00:00,8965.46008002843,109,25.7273255290479,32398.3406471057,0.187697413854767,10006
159,2024-12-19 22:00:00,6938.12871334948,126,35.4251624135198,56814.8344516585,0.295826163096353,13885
160,2024-12-20 07:00:00,9079.067198369,121,49.4546668460846,77398.6373881509,0.116301546816248,24565
161,2024-12-20 08:00:00,5926.2344900009,126,32.6161084963094,29752.9905173756,0.24723535887897,5854
162,2024-12-20 09:00:00,5609.76713286283,113,43.456406998779,35792.4758712026,0.249491039384156,8049
163,2024-12-20 10:00:00,12361.5599024136,114,30.9955530610473,73715.4248185364,0.269783994718455,33631
164,2024-12-20 11:00:00,6874.71361775935,117,36.2964929588494,75057.8047325047,0.110615576221608,16917
165,2024-12-20 12:00:00,7947.34138731107,126,39.5920307354994,50418.3462166972,0.18988220540341,13359
166,2024-12-20 13:00:00,8454.85451105077,119,33.8768123359396,23196.5457364234,0.276193388225511,7139
167,2024-12-20 14:00:00,6774.32906143688,130,20.5414791018363,39361.4420886513,0.052049642323982,6549
168,2024-12-20 15:00:00,8275.29306647041,118,42.4309632952758,65011.2826071253,0.0908748062909581,17957
169,2024-12-20 16:00:00,8053.44679107763,121,44.7490009540453,79806.0036231597,0.114957081282046,21734
170,2024-12-20 17:00:00,7176.92923853746,121,41.3671457406114,47261.851897412,0.243191357597243,12491
171,2024-12-20 18:00:00,7597.93955028797,122,35.1125227431169,38028.3229905399,0.0677717402111739,8661
172,2024-12-20 19:00:00,7448.8991193923,129,49.0020365726044,52079.3097437428,0.273941835400183,14391
173,2024-12-20 20:00:00,10692.6778485243,121,50.7753566006142,49673.1790583813,0.128739517426584,18940
174,2024-12-20 21:00:00,6387.99585559076,125,16.2632914395008,33859.970407142,0.272295212035533,6478
175,2024-12-20 22:00:00,5856.005599388,117,51.2457483752911,56378.2626057878,0.202190255408641,13002
176,2024-12-21 07:00:00,7556.68259875662,117,22.2045225284649,68356.6646168685,0.163836984150112,15912
177,2024-12-21 08:00:00,7965.72112416471,102,36.5544963756457,47696.8064092818,0.225393596931826,15452
178,2024-12-21 09:00:00,8154.78521836527,114,28.9082688624072,56886.2530083985,0.238898544234689,16438
179,2024-12-21 10:00:00,6812.45200093334,133,33.6989421707691,51281.27549796,0.181951877498068,10399
180,2024-12-21 11:00:00,5905.01079904321,120,53.1688376872424,54423.4914071628,0.0540682315593585,10963
181,2024-12-21 12:00:00,9394.77776413423,120,45.3451338828407,44295.6536438521,0.0691810927935876,13665
182,2024-12-21 13:00:00,6975.52441806967,122,44.9389808574188,65468.1408687042,0.217891002027318,16749
183,2024-12-21 14:00:00,6201.73070601994,128,19.2200756865519,50977.0470016287,0.229696439823601,9139
184,2024-12-21 15:00:00,7145.58064658836,123,41.9632534274156,39957.3782207389,0.164121870021336,9721
185,2024-12-21 16:00:00,7204.23615847717,117,46.288031538739,56956.8569573059,0.105863533169031,14377
186,2024-12-21 17:00:00,9164.88043457046,128,48.6094714339362,61859.4628867139,0.231422112742439,20458
187,2024-12-21 18:00:00,7627.10593829579,120,30.2675264952477,46382.7570528751,0.0543910451931879,10267
188,2024-12-21 19:00:00,8631.08067777678,122,49.3754305203066,15000.0,0.185825801815372,4765
189,2024-12-21 20:00:00,6751.06197424161,126,26.0479422170473,72042.4657988097,0.0703323836904019,13170
190,2024-12-21 21:00:00,7821.6679643724,117,57.3874301887633,36240.5417704542,0.275576211058069,12326
191,2024-12-21 22:00:00,7012.97113276375,128,32.0136570975646,42262.8413856434,0.246382402675226,9616
192,2024-12-22 07:00:00,7641.87529226036,109,47.6502438676935,71779.4610969246,0.158062298153527,21638
193,2024-12-22 08:00:00,6156.95496303369,127,43.1791134513544,19029.4016724676,0.2035131232813,4017
194,2024-12-22 09:00:00,5533.79770000804,128,29.3639948238711,30901.8345935334,0.242111561540514,5418
195,2024-12-22 10:00:00,10495.8200771219,128,51.442586560686,36258.2393687291,0.103773793741129,12544
196,2024-12-22 11:00:00,8401.06323550863,116,40.3337684262739,27806.7794480816,0.16445215070853,8335
197,2024-12-22 12:00:00,5623.09295756258,125,48.1840777484785,64049.3248594712,0.0500234355102293,11347
198,2024-12-22 13:00:00,6583.25112497937,120,42.1819208582221,66467.4420046523,0.236002886039205,16248
199,2024-12-22 14:00:00,5721.77987310403,116,48.6849725240991,55013.1419665078,0.231490569782909,12585
200,2024-12-22 15:00:00,10798.2155233256,111,40.2168052089808,40908.9126140973,0.0772779195802286,15158
201,2024-12-22 16:00:00,9468.61946465027,124,51.1522864969301,41144.8003658179,0.228710690932348,14778
202,2024-12-22 17:00:00,7102.28241495547,123,36.4781913508887,38978.90391689,0.231982919864822,9589
203,2024-12-22 18:00:00,8314.79108884813,122,45.272883182488,39629.4045057726,0.1567436641315,11505
204,2024-12-22 19:00:00,6878.49007812171,120,43.7857152224394,54742.3839080496,0.137104926642496,13009
205,2024-12-22 20:00:00,6785.62965807663,118,81.6993815988474,61138.9504808913,0.106327814992983,17916
206,2024-12-22 21:00:00,6317.09574322464,121,33.7895750504313,40651.3346947187,0.213377574586775,8735
207,2024-12-22 22:00:00,6608.07409881073,141,41.7769149786787,52284.8559845029,0.069299287465401,9128
208,2024-12-23 07:00:00,9976.36120100503,124,34.1983492086815,15000.0,0.0976750753005035,4502
209,2024-12-23 08:00:00,7418.95781237184,128,49.0863782573344,48637.5545973638,0.120652232330758,11888
210,2024-12-23 09:00:00,7678.86785464138,122,33.6331362052492,34323.3721543766,0.226491762395017,8975
211,2024-12-23 10:00:00,7865.53114439864,112,57.3223869637675,63977.9976970463,0.138624686934054,20319
212,2024-12-23 11:00:00,9348.71381772801,113,47.9037160203912,65287.3661145051,0.29965301604243,26239
213,2024-12-23 12:00:00,6725.90425358283,121,39.8629202114616,15000.0,0.0937383357202634,3234
214,2024-12-23 13:00:00,6011.23927441194,127,52.0619647520582,61334.7627770811,0.284570809523575,14328
215,2024-12-23 14:00:00,10013.5453986048,117,39.1540905986175,39014.0740942323,0.0862595304613933,12790
216,2024-12-23 15:00:00,6838.25517464207,117,45.6326228163603,45040.884674833,0.259137602068949,12233
217,2024-12-23 16:00:00,6415.40104509019,121,45.281944000151,60977.5124052316,0.264258018473629,15056
218,2024-12-23 17:00:00,5645.59032167506,113,44.2303843241033,57837.5097853447,0.116988312755711,11765
219,2024-12-23 18:00:00,5572.92641652331,117,34.0323577029089,35214.6513198598,0.124803917959798,6408
220,2024-12-23 19:00:00,6639.03978105302,123,27.491557223988,52301.0013546433,0.206839164090343,11006
221,2024-12-23 20:00:00,8426.97872574979,116,23.1839929022617,40493.8715317621,0.208667916664854,11094
222,2024-12-23 21:00:00,9164.77220839458,119,35.4370364099873,66277.8300406973,0.159273776237387,20320
223,2024-12-23 22:00:00,8561.38253075338,99,46.8279319220247,23927.9112170501,0.200575121457223,8968
224,2024-12-24 07:00:00,6954.51405435712,118,37.6096251649718,59796.3167812362,0.0558912659878843,12981
225,2024-12-24 08:00:00,7589.6249060769,123,27.9664906653206,68366.4413229449,0.217424623039551,16653
226,2024-12-24 09:00:00,6443.1053044799,127,61.5647760195008,15000.0,0.151275011897087,3577
227,2024-12-24 10:00:00,6424.17275763898,120,47.0200942304861,57216.1989544076,0.127872239111457,12879
228,2024-12-24 11:00:00,8826.97574846538,120,59.4661810026563,42055.3062689281,0.143949267989956,14309
229,2024-12-24 12:00:00,5976.61113209468,114,52.1303635372129,49153.3262652706,0.229190558323171,12189
230,2024-12-24 13:00:00,10432.9409482387,118,58.9285049987191,43448.8877866023,0.166072624805383,18047
231,2024-12-24 14:00:00,7364.52060905122,134,63.6051779066354,57881.4596040057,0.18927337329369,15477
232,2024-12-24 15:00:00,7821.80823994382,109,25.5931902173029,61424.20458208,0.124340142891742,15651
233,2024-12-24 16:00:00,6392.20844289064,132,47.4047345310968,56396.9515200954,0.271420436282642,12846
234,2024-12-24 17:00:00,6638.4169653551,118,56.2365925222734,45905.6084676623,0.235686060634907,12639
235,2024-12-24 18:00:00,5524.47580154214,119,30.795151219274,41138.0630669666,0.189215141593013,7532
236,2024-12-24 19:00:00,7225.61191744091,112,27.9780235318082,45395.2937197179,0.293120320898015,12236
237,2024-12-24 20:00:00,8128.4736073867,122,48.8267806836448,44090.632730323,0.110051895794459,12302
238,2024-12-24 21:00:00,7986.45651624207,120,24.8352096439927,50575.9290734981,0.269022321572993,13521
239,2024-12-24 22:00:00,6327.69526941787,123,59.2161155776854,35131.0676718441,0.287025780952536,9384
240,2024-12-25 07:00:00,6317.067043719,129,45.7213577780625,56268.7087551776,0.236358124134131,12515
241,2024-12-25 08:00:00,6746.70192248571,119,22.8510494616144,32525.5200119457,0.147946814901661,6594
242,2024-12-25 09:00:00,9744.09100476953,125,43.5491889573242,25235.7774080913,0.180489571020007,8437
243,2024-12-25 10:00:00,5794.04456900138,121,78.9464072459156,51366.6622463123,0.19336665259907,13317
244,2024-12-25 11:00:00,7231.4226084297,119,15.3158646681533,53729.3500608822,0.182545997737907,11289
245,2024-12-25 12:00:00,10353.5427325184,122,39.5814196967605,62881.2935936893,0.286828160996083,24296
246,2024-12-25 13:00:00,7348.53767200679,125,34.1273923213296,58391.1410188135,0.269117635686416,14789
247,2024-12-25 14:00:00,5460.23894426791,117,31.1270300724275,50796.8106421954,0.205778950022068,9498
248,2024-12-25 15:00:00,6502.84584708891,113,42.3871681975068,57873.994176941,0.275004269217607,15280
249,2024-12-25 16:00:00,8228.18996835732,108,48.5089030229381,32792.533969433,0.238672231335659,11538
250,2024-12-25 17:00:00,6936.59569249534,121,57.2700883321405,30390.8544420779,0.119235773233231,7775
251,2024-12-25 18:00:00,6657.18545467533,115,13.6749235390459,29267.6800480776,0.0519301068386994,5128
252,2024-12-25 19:00:00,6984.12414880731,114,47.4361132780996,48170.9280448499,0.257223477249499,13837
253,2024-12-25 20:00:00,7635.74497070883,121,30.4764888866471,57422.0556202141,0.0774109027232043,12915
254,2024-12-25 21:00:00,9897.76315671874,113,51.5633016538051,61095.8837071397,0.0795957057969645,22129
255,2024-12-25 22:00:00,7367.15233179167,113,43.4586167415784,69755.5217957522,0.0892083005863242,17959
256,2024-12-26 07:00:00,9121.19924422727,127,54.4495717206043,52438.0088136226,0.0791253877221607,15860
257,2024-12-26 08:00:00,8446.13117347585,109,25.1723869424334,45577.1282598373,0.201421958871651,13355
258,2024-12-26 09:00:00,7329.54015674079,121,44.9463129762884,37580.8458551566,0.286182851949707,10760
259,2024-12-26 10:00:00,5200.6469956641,121,42.9515933803463,51311.023294701,0.234082854597364,9864
260,2024-12-26 11:00:00,6718.32402367122,124,50.4786224591943,46534.6708779527,0.178683321701828,11326
261,2024-12-26 12:00:00,6765.19432029229,121,37.68831491365,42623.0602500671,0.070345723896753,8904
262,2024-12-26 13:00:00,7570.73164914229,120,51.4401684592874,37344.6540207616,0.178368635778315,10661
263,2024-12-26 14:00:00,9450.29801650023,103,35.5503912452412,32412.0265295696,0.247544181195553,12498
264,2024-12-26 15:00:00,10939.6184607466,126,35.7076259610689,32755.7950295973,0.259053923201282,12289
265,2024-12-26 16:00:00,9821.37158847565,125,40.2537930145578,69532.4554275687,0.299931274272967,25210
266,2024-12-26 17:00:00,7300.27355350658,122,29.3074782761771,51259.2674994027,0.155512035137508,11617
267,2024-12-26 18:00:00,4865.20890666354,121,35.4342835916571,41048.9236505006,0.261856211011764,7151
